CombinedSpineCont... started logging at time 09072018_160032 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
1.2827,0,-0.613275,1.50013,-0.0753552,-0.614057,1.50013,0.0756427,-0.0278538,1.50012,-0.0784419,-0.025592,1.50012,0.0725411,
1.2928,0,-0.613275,1.50013,-0.0753553,-0.614057,1.50013,0.0756426,-0.0278534,1.50012,-0.0784419,-0.0255915,1.50012,0.0725412,
1.3029,0,-0.613275,1.50013,-0.0753554,-0.614057,1.50013,0.0756425,-0.027853,1.50012,-0.0784419,-0.0255911,1.50012,0.0725412,
1.313,0,-0.613276,1.50013,-0.0753555,-0.614057,1.50013,0.0756424,-0.0278525,1.50012,-0.0784418,-0.0255906,1.50012,0.0725412,
1.3231,0,-0.613276,1.50013,-0.0753556,-0.614057,1.50013,0.0756423,-0.0278521,1.50012,-0.0784418,-0.0255901,1.50012,0.0725413,
1.3332,0,-0.613276,1.50013,-0.0753557,-0.614057,1.50013,0.0756422,-0.0278517,1.50012,-0.0784418,-0.0255897,1.50012,0.0725413,
1.3433,0,-0.613276,1.50013,-0.0753559,-0.614057,1.50013,0.0756421,-0.0278513,1.50012,-0.0784417,-0.0255892,1.50012,0.0725413,
1.3534,0,-0.613276,1.50013,-0.075356,-0.614057,1.50013,0.075642,-0.0278509,1.50012,-0.0784417,-0.0255888,1.50012,0.0725414,
1.3635,0,-0.613276,1.50013,-0.0753561,-0.614057,1.50013,0.0756419,-0.0278505,1.50012,-0.0784417,-0.0255883,1.50012,0.0725414,
1.3736,0,-0.613276,1.50013,-0.0753562,-0.614057,1.50013,0.0756418,-0.0278501,1.50012,-0.0784416,-0.0255879,1.50012,0.0725414,
1.3837,0,-0.613276,1.50013,-0.0753563,-0.614057,1.50013,0.0756417,-0.0278497,1.50012,-0.0784416,-0.0255874,1.50012,0.0725415,
1.3938,0,-0.613276,1.50013,-0.0753564,-0.614058,1.50013,0.0756416,-0.0278493,1.50012,-0.0784415,-0.025587,1.50012,0.0725415,
1.4039,0,-0.613276,1.50013,-0.0753565,-0.614058,1.50013,0.0756415,-0.0278488,1.50012,-0.0784415,-0.0255865,1.50012,0.0725415,
1.414,0,-0.613277,1.50013,-0.0753566,-0.614058,1.50013,0.0756414,-0.0278484,1.50012,-0.0784415,-0.0255861,1.50012,0.0725416,
1.4241,0,-0.613277,1.50013,-0.0753567,-0.614058,1.50013,0.0756413,-0.027848,1.50012,-0.0784415,-0.0255856,1.50012,0.0725416,
1.4342,0,-0.613277,1.50013,-0.0753568,-0.614058,1.50013,0.0756412,-0.0278476,1.50012,-0.0784414,-0.0255851,1.50012,0.0725416,
1.4443,0,-0.613277,1.50013,-0.0753569,-0.614058,1.50013,0.0756411,-0.0278472,1.50012,-0.0784414,-0.0255847,1.50012,0.0725417,
1.4544,0,-0.613277,1.50013,-0.075357,-0.614058,1.50013,0.075641,-0.0278468,1.50012,-0.0784413,-0.0255842,1.50012,0.0725417,
1.4645,0,-0.613277,1.50013,-0.0753571,-0.614058,1.50013,0.0756409,-0.0278463,1.50012,-0.0784413,-0.0255837,1.50012,0.0725417,
1.4746,0,-0.613277,1.50013,-0.0753572,-0.614058,1.50013,0.0756408,-0.0278459,1.50012,-0.0784413,-0.0255833,1.50012,0.0725418,
1.4847,0,-0.613277,1.50013,-0.0753573,-0.614058,1.50013,0.0756407,-0.0278455,1.50012,-0.0784413,-0.0255828,1.50012,0.0725418,
1.4948,0,-0.613277,1.50013,-0.0753574,-0.614058,1.50013,0.0756406,-0.0278451,1.50012,-0.0784412,-0.0255823,1.50012,0.0725418,
1.5049,0,-0.613277,1.50013,-0.0753575,-0.614058,1.50013,0.0756405,-0.0278446,1.50012,-0.0784412,-0.0255819,1.50012,0.0725419,
1.515,0,-0.613278,1.50013,-0.0753576,-0.614059,1.50013,0.0756404,-0.0278442,1.50012,-0.0784412,-0.0255814,1.50012,0.0725419,
1.5251,0,-0.613278,1.50013,-0.0753577,-0.614059,1.50013,0.0756403,-0.0278438,1.50012,-0.0784411,-0.0255809,1.50012,0.0725419,
1.5352,0,-0.613278,1.50013,-0.0753578,-0.614059,1.50013,0.0756402,-0.0278434,1.50012,-0.0784411,-0.0255804,1.50012,0.072542,
1.5453,0,-0.613278,1.50013,-0.0753579,-0.614059,1.50013,0.0756401,-0.0278429,1.50012,-0.0784411,-0.02558,1.50012,0.072542,
1.5554,0,-0.613278,1.50013,-0.075358,-0.614059,1.50013,0.07564,-0.0278425,1.50012,-0.078441,-0.0255795,1.50012,0.072542,
1.5655,0,-0.613278,1.50013,-0.0753581,-0.614059,1.50013,0.0756399,-0.0278421,1.50012,-0.078441,-0.025579,1.50012,0.072542,
