CombinedSpineCont... started logging at time 09072018_155508 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
26.8054,0.50636,-0.62259,1.50927,-0.069546,-0.653264,1.50005,0.0780177,-0.0164231,1.50001,-0.0660358,0.00890522,1.50001,0.0828248,
26.8155,0.5076,-0.622679,1.50959,-0.0695452,-0.653291,1.50005,0.0780117,-0.016421,1.50001,-0.0660309,0.00893247,1.50001,0.0828254,
26.8256,0.508849,-0.62277,1.50991,-0.0695434,-0.653319,1.50006,0.0780059,-0.0164189,1.50001,-0.0660259,0.00895965,1.50001,0.0828261,
26.8357,0.510106,-0.622861,1.51023,-0.0695406,-0.653346,1.50006,0.0780002,-0.016417,1.50001,-0.066021,0.0089874,1.50001,0.0828266,
26.8458,0.511369,-0.622953,1.51055,-0.0695369,-0.653374,1.50006,0.0779946,-0.0164153,1.50001,-0.0660166,0.00901515,1.50001,0.0828265,
26.8559,0.512639,-0.623046,1.51088,-0.0695322,-0.653402,1.50007,0.0779891,-0.0164135,1.50001,-0.0660121,0.00904284,1.50001,0.0828267,
26.866,0.513915,-0.623139,1.51121,-0.0695265,-0.65343,1.50007,0.0779838,-0.0164124,1.50001,-0.0660082,0.00907124,1.50001,0.0828259,
26.8761,0.515195,-0.623234,1.51155,-0.0695197,-0.653458,1.50007,0.0779786,-0.0164111,1.50001,-0.0660041,0.00909949,1.50001,0.0828253,
26.8862,0.51648,-0.623329,1.51189,-0.0695119,-0.653487,1.50007,0.0779735,-0.0164097,1.50002,-0.0660001,0.00912747,1.50002,0.0828248,
26.8963,0.51777,-0.623424,1.51223,-0.0695029,-0.653515,1.50008,0.0779687,-0.016409,1.50002,-0.0659971,0.00915657,1.50002,0.0828229,
26.9064,0.519062,-0.623521,1.51257,-0.0694929,-0.653545,1.50008,0.0779639,-0.0164082,1.50002,-0.0659939,0.00918524,1.50002,0.0828213,
26.9165,0.520357,-0.623618,1.51292,-0.0694818,-0.653574,1.50008,0.0779594,-0.0164079,1.50002,-0.0659916,0.00921473,1.50002,0.0828186,
26.9266,0.521652,-0.623716,1.51327,-0.0694695,-0.653603,1.50009,0.077955,-0.016407,1.50002,-0.0659883,0.00924333,1.50002,0.0828172,
26.9367,0.522951,-0.623814,1.51362,-0.069456,-0.653633,1.50009,0.0779509,-0.0164064,1.50002,-0.0659852,0.00927234,1.50002,0.0828154,
26.9468,0.524249,-0.623912,1.51397,-0.0694414,-0.653663,1.50009,0.0779469,-0.0164052,1.50002,-0.0659812,0.00930059,1.50002,0.0828147,
26.9569,0.525548,-0.624012,1.51433,-0.0694256,-0.653693,1.5001,0.0779431,-0.0164051,1.50002,-0.065979,0.00933039,1.50002,0.0828118,
26.967,0.526845,-0.624111,1.51468,-0.0694086,-0.653723,1.5001,0.0779395,-0.0164049,1.50002,-0.0659764,0.00936011,1.50002,0.0828092,
26.9771,0.528141,-0.624212,1.51504,-0.0693904,-0.653754,1.50011,0.0779361,-0.0164045,1.50002,-0.0659733,0.00938964,1.50002,0.0828073,
26.9872,0.529434,-0.624312,1.5154,-0.0693711,-0.653785,1.50011,0.0779329,-0.0164043,1.50002,-0.0659705,0.00941948,1.50002,0.082805,
26.9973,0.530724,-0.624412,1.51576,-0.0693506,-0.653816,1.50011,0.0779299,-0.0164041,1.50002,-0.0659675,0.00944928,1.50002,0.0828028,
27.0074,0.532012,-0.624513,1.51612,-0.0693288,-0.653847,1.50012,0.077927,-0.0164036,1.50002,-0.065964,0.00947886,1.50002,0.0828013,
27.0175,0.533297,-0.624613,1.51649,-0.069306,-0.653878,1.50012,0.0779244,-0.0164034,1.50002,-0.0659607,0.00950876,1.50002,0.0827994,
27.0276,0.534577,-0.624713,1.51685,-0.0692819,-0.653909,1.50013,0.0779218,-0.0164029,1.50002,-0.0659571,0.00953836,1.50002,0.0827979,
27.0377,0.535854,-0.624813,1.51721,-0.0692567,-0.653941,1.50013,0.0779195,-0.0164026,1.50002,-0.0659536,0.00956826,1.50002,0.0827962,
27.0478,0.537126,-0.624913,1.51757,-0.0692304,-0.653973,1.50013,0.0779173,-0.0164021,1.50002,-0.0659496,0.00959778,1.50002,0.0827951,
27.0579,0.538394,-0.625012,1.51793,-0.069203,-0.654004,1.50014,0.0779152,-0.0164018,1.50002,-0.065946,0.00962773,1.50002,0.0827936,
27.068,0.539657,-0.625112,1.5183,-0.0691746,-0.654036,1.50014,0.0779133,-0.0164014,1.50002,-0.0659421,0.00965749,1.50002,0.0827924,
27.0781,0.540914,-0.625211,1.51866,-0.069145,-0.654069,1.50015,0.0779116,-0.0164009,1.50002,-0.065938,0.00968733,1.50002,0.0827913,
27.0882,0.542166,-0.625309,1.51902,-0.0691145,-0.654101,1.50015,0.0779099,-0.0164004,1.50002,-0.0659336,0.00971693,1.50002,0.0827906,
27.0983,0.543411,-0.625408,1.51938,-0.069083,-0.654133,1.50016,0.0779084,-0.0164001,1.50002,-0.0659295,0.00974727,1.50002,0.0827894,
27.1084,0.54465,-0.625505,1.51974,-0.0690504,-0.654166,1.50016,0.0779071,-0.0163996,1.50002,-0.0659251,0.00977723,1.50002,0.0827887,
27.1185,0.545882,-0.625603,1.52009,-0.069017,-0.654198,1.50017,0.0779058,-0.0163991,1.50002,-0.0659206,0.00980734,1.50002,0.082788,
27.1286,0.547108,-0.625699,1.52045,-0.0689826,-0.654231,1.50017,0.0779047,-0.0163987,1.50002,-0.065916,0.00983756,1.50002,0.0827872,
27.1387,0.548326,-0.625795,1.5208,-0.0689473,-0.654264,1.50018,0.0779037,-0.0163983,1.50002,-0.0659115,0.00986773,1.50002,0.0827865,
27.1488,0.549537,-0.62589,1.52115,-0.0689111,-0.654297,1.50018,0.0779028,-0.016398,1.50002,-0.065907,0.00989811,1.50002,0.0827857,
27.1589,0.55074,-0.625985,1.5215,-0.0688742,-0.65433,1.50019,0.077902,-0.0163976,1.50002,-0.0659024,0.00992862,1.50002,0.082785,
27.169,0.551935,-0.626078,1.52185,-0.0688364,-0.654363,1.50019,0.0779013,-0.0163973,1.50002,-0.0658979,0.00995961,1.50002,0.082784,
27.1791,0.553122,-0.626171,1.5222,-0.0687978,-0.654396,1.5002,0.0779007,-0.016397,1.50002,-0.0658931,0.00999051,1.50002,0.0827834,
27.1892,0.5543,-0.626262,1.52254,-0.0687585,-0.654429,1.5002,0.0779002,-0.0163966,1.50002,-0.0658882,0.010021,1.50002,0.082783,
27.1993,0.555471,-0.626353,1.52288,-0.0687185,-0.654462,1.50021,0.0778998,-0.0163962,1.50002,-0.0658828,0.0100514,1.50002,0.082783,
27.2094,0.556635,-0.626442,1.52322,-0.0686778,-0.654496,1.50022,0.0778996,-0.0163958,1.50002,-0.0658772,0.0100818,1.50002,0.0827833,
27.2195,0.55779,-0.626531,1.52355,-0.0686364,-0.654529,1.50022,0.0778994,-0.0163956,1.50002,-0.0658716,0.0101126,1.50002,0.0827835,
27.2296,0.558936,-0.626619,1.52388,-0.0685945,-0.654563,1.50023,0.0778993,-0.0163953,1.50002,-0.0658656,0.0101435,1.50002,0.0827839,
27.2397,0.560074,-0.626705,1.52421,-0.068552,-0.654596,1.50023,0.0778993,-0.0163952,1.50002,-0.0658595,0.0101743,1.50002,0.0827846,
27.2498,0.561203,-0.62679,1.52454,-0.0685089,-0.65463,1.50024,0.0778994,-0.0163952,1.50002,-0.0658531,0.0102051,1.50002,0.0827855,
27.2599,0.562322,-0.626875,1.52486,-0.0684654,-0.654663,1.50024,0.0778995,-0.0163951,1.50002,-0.0658465,0.0102363,1.50002,0.0827865,
27.27,0.563433,-0.626958,1.52518,-0.0684213,-0.654697,1.50025,0.0778998,-0.016395,1.50002,-0.0658395,0.0102675,1.50002,0.0827879,
27.2801,0.564533,-0.627039,1.5255,-0.0683768,-0.654731,1.50025,0.0779001,-0.016395,1.50002,-0.0658323,0.0102991,1.50002,0.0827895,
27.2902,0.565625,-0.62712,1.52581,-0.0683319,-0.654765,1.50026,0.0779005,-0.0163951,1.50002,-0.0658247,0.0103307,1.50002,0.0827913,
27.3003,0.566707,-0.627199,1.52612,-0.0682866,-0.654799,1.50026,0.077901,-0.0163952,1.50002,-0.0658169,0.0103625,1.50002,0.0827934,
27.3104,0.56778,-0.627277,1.52642,-0.068241,-0.654833,1.50027,0.0779015,-0.0163954,1.50002,-0.0658089,0.0103943,1.50002,0.0827957,
27.3205,0.568844,-0.627353,1.52673,-0.068195,-0.654866,1.50028,0.077902,-0.0163977,1.50002,-0.0658004,0.0104261,1.50002,0.082798,
