CombinedSpineCont... started logging at time 09072018_121617 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
1.4746,0,-0.657755,1.50003,-0.0754224,-0.657503,1.50003,0.0755774,0.0108047,1.50004,-0.0753239,0.0104806,1.50004,0.0756758,
1.4847,0,-0.65777,1.50003,-0.0754241,-0.657506,1.50003,0.0755756,0.0108196,1.50004,-0.0753268,0.0104851,1.50004,0.0756728,
1.4948,0,-0.657783,1.50003,-0.0754258,-0.657509,1.50003,0.0755739,0.0108341,1.50004,-0.0753294,0.0104869,1.50004,0.0756702,
1.5049,0,-0.657797,1.50003,-0.0754276,-0.65751,1.50003,0.0755721,0.0108492,1.50004,-0.075331,0.0104874,1.50004,0.0756685,
1.515,0,-0.657811,1.50003,-0.0754298,-0.657511,1.50003,0.0755699,0.0108642,1.50004,-0.075333,0.0104885,1.50004,0.0756666,
1.5251,0,-0.657821,1.50003,-0.0754291,-0.657517,1.50003,0.0755706,0.010879,1.50004,-0.0753356,0.01049,1.50004,0.0756639,
1.5352,0,-0.657835,1.50003,-0.0754305,-0.657518,1.50003,0.0755691,0.0108948,1.50004,-0.0753366,0.0104901,1.50004,0.0756629,
1.5453,0,-0.657848,1.50003,-0.0754329,-0.65752,1.50003,0.0755668,0.0109108,1.50004,-0.0753376,0.0104901,1.50004,0.0756618,
1.5554,0,-0.657863,1.50003,-0.0754343,-0.657521,1.50003,0.0755654,0.0109256,1.50004,-0.075339,0.0104934,1.50004,0.0756604,
1.5655,0,-0.657877,1.50003,-0.0754358,-0.657522,1.50003,0.0755638,0.0109397,1.50004,-0.0753405,0.0104993,1.50004,0.0756589,
1.5756,0,-0.657891,1.50003,-0.0754377,-0.657523,1.50003,0.0755618,0.0109547,1.50004,-0.0753426,0.0105048,1.50004,0.0756567,
1.5857,0,-0.657904,1.50003,-0.07544,-0.657528,1.50003,0.0755595,0.0109678,1.50004,-0.0753434,0.0105128,1.50004,0.0756559,
1.5958,0,-0.657918,1.50003,-0.0754416,-0.65753,1.50003,0.0755579,0.0109776,1.50004,-0.0753433,0.0105267,1.50004,0.075656,
1.6059,0,-0.657932,1.50003,-0.0754435,-0.657531,1.50003,0.075556,0.0109915,1.50004,-0.075345,0.0105321,1.50004,0.0756543,
