CombinedSpineCont... started logging at time 09072018_171249 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
1.2019,0,-0.628813,1.50005,-0.0754519,-0.629212,1.50005,0.0755475,-0.0184945,1.50004,-0.0754771,-0.0180607,1.50004,0.0755222,
1.212,0,-0.628819,1.50005,-0.0754515,-0.629217,1.50005,0.075548,-0.0184881,1.50004,-0.0754771,-0.0180543,1.50004,0.0755223,
1.2221,0,-0.628825,1.50005,-0.0754511,-0.629222,1.50005,0.0755484,-0.0184819,1.50004,-0.0754773,-0.018048,1.50004,0.0755221,
1.2322,0,-0.628832,1.50005,-0.0754506,-0.629227,1.50005,0.0755489,-0.0184763,1.50004,-0.0754773,-0.0180421,1.50004,0.075522,
1.2423,0,-0.628838,1.50005,-0.0754502,-0.629232,1.50005,0.0755493,-0.0184698,1.50004,-0.0754774,-0.0180362,1.50004,0.075522,
1.2524,0,-0.628845,1.50005,-0.0754497,-0.629237,1.50005,0.0755498,-0.0184641,1.50004,-0.0754775,-0.0180305,1.50004,0.0755219,
1.2625,0,-0.628851,1.50005,-0.0754493,-0.629242,1.50005,0.0755502,-0.018458,1.50004,-0.0754776,-0.0180247,1.50004,0.0755218,
1.2726,0,-0.628858,1.50005,-0.0754488,-0.629247,1.50005,0.0755507,-0.0184524,1.50004,-0.0754771,-0.0180189,1.50004,0.0755223,
1.2827,0,-0.628864,1.50005,-0.0754484,-0.629252,1.50005,0.0755511,-0.018447,1.50004,-0.0754769,-0.0180131,1.50004,0.0755225,
1.2928,0,-0.628871,1.50005,-0.0754479,-0.629257,1.50005,0.0755516,-0.0184411,1.50004,-0.0754766,-0.0180072,1.50004,0.0755227,
1.3029,0,-0.628877,1.50005,-0.0754475,-0.629262,1.50005,0.075552,-0.0184354,1.50004,-0.0754768,-0.0180024,1.50004,0.0755225,
1.313,0,-0.628884,1.50005,-0.075447,-0.629267,1.50005,0.0755525,-0.0184294,1.50004,-0.0754768,-0.0179965,1.50004,0.0755226,
1.3231,0,-0.62889,1.50005,-0.0754465,-0.629272,1.50005,0.075553,-0.0184241,1.50004,-0.0754769,-0.0179909,1.50004,0.0755225,
1.3332,0,-0.628897,1.50005,-0.075446,-0.629277,1.50005,0.0755535,-0.0184188,1.50004,-0.0754771,-0.017986,1.50004,0.0755223,
1.3433,0,-0.628903,1.50005,-0.0754456,-0.629282,1.50005,0.0755539,-0.0184129,1.50004,-0.0754771,-0.0179801,1.50004,0.0755223,
1.3534,0,-0.628909,1.50005,-0.0754451,-0.629287,1.50005,0.0755544,-0.0184066,1.50004,-0.0754767,-0.0179739,1.50004,0.0755227,
1.3635,0,-0.628916,1.50005,-0.0754447,-0.629292,1.50005,0.0755549,-0.0184005,1.50004,-0.0754769,-0.0179687,1.50004,0.0755225,
1.3736,0,-0.628922,1.50005,-0.0754442,-0.629297,1.50005,0.0755554,-0.0183945,1.50004,-0.0754769,-0.0179629,1.50004,0.0755225,
1.3837,0,-0.628929,1.50005,-0.0754437,-0.629302,1.50005,0.0755558,-0.018388,1.50004,-0.075477,-0.0179574,1.50004,0.0755224,
1.3938,0,-0.628935,1.50005,-0.0754432,-0.629307,1.50005,0.0755563,-0.018382,1.50004,-0.0754769,-0.0179516,1.50004,0.0755225,
1.4039,0,-0.628942,1.50005,-0.0754428,-0.629312,1.50005,0.0755568,-0.0183757,1.50004,-0.0754772,-0.0179457,1.50004,0.0755222,
1.414,0,-0.628948,1.50005,-0.0754423,-0.629317,1.50005,0.0755572,-0.0183705,1.50004,-0.0754771,-0.0179399,1.50004,0.0755222,
1.4241,0,-0.628955,1.50005,-0.0754419,-0.629322,1.50005,0.0755577,-0.0183644,1.50004,-0.0754772,-0.0179341,1.50004,0.0755222,
1.4342,0,-0.628961,1.50005,-0.0754414,-0.629327,1.50005,0.0755581,-0.0183592,1.50004,-0.075477,-0.0179289,1.50004,0.0755224,
1.4443,0,-0.628968,1.50005,-0.075441,-0.629332,1.50005,0.0755585,-0.0183526,1.50004,-0.0754773,-0.017923,1.50004,0.075522,
1.4544,0,-0.628974,1.50005,-0.0754406,-0.629337,1.50005,0.075559,-0.018347,1.50004,-0.075477,-0.0179177,1.50004,0.0755224,
1.4645,0,-0.62898,1.50005,-0.0754402,-0.629342,1.50005,0.0755593,-0.0183417,1.50004,-0.0754764,-0.0179122,1.50004,0.0755229,
1.4746,0,-0.628987,1.50005,-0.0754398,-0.629346,1.50005,0.0755597,-0.0183359,1.50004,-0.0754765,-0.0179065,1.50004,0.0755229,
1.4847,0,-0.628993,1.50005,-0.0754395,-0.629351,1.50005,0.07556,-0.0183301,1.50004,-0.0754764,-0.0179011,1.50004,0.075523,
1.4948,0,-0.628999,1.50005,-0.0754392,-0.629356,1.50005,0.0755604,-0.0183242,1.50004,-0.0754766,-0.0178953,1.50004,0.0755227,
